"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YAL042W"	4220.62602638697	4318.36689457624	3867.09418934808	6347.00370210183	5751.22357405995	6980.91497746523	4937.39197625136	4199.70664175981	4784.42102004863	5161.66139343554	3534.08040433271	4984.88203470258	4837.96819840459	4912.54692466383	5573.19253611149	5886.49968703014	5587.18440940229	5067.80234108591	3839.96981012761	6653.67828764782	5969.58131271615	4877.41424122458	4739.81271377605	7186.04160588196	5099.64246473327	5915.86022615396	4804.58703782776
"YAL043C"	3088.17007163464	3282.34417377241	2654.42474177856	3388.41798344398	3036.08340587216	3263.25074866105	3123.14313385422	3034.5783941351	3455.86523391931	3797.39744025755	3250.35189181869	3956.61366754423	3909.1477488305	3871.38515357033	3401.42245142415	3348.12462048437	2650.27273491599	2665.38365760602	1615.43557529506	1727.73915925718	2612.60404639656	3096.63553924709	1471.43956930828	2665.27541371665	3867.13834618803	3928.5920059854	4473.72750210914
"YAL044C"	1459.16987848384	1677.07819977966	1731.82645155803	1383.27837940267	1519.52755125869	1508.5752421809	1410.31192860972	1264.40766422296	1538.37038893877	2777.45067181264	1499.62462261002	2627.06921828851	3369.02370754132	4076.99617209469	2466.53325816377	670.573849355395	730.246822238654	572.658915779912	2015.98415031699	2599.9755144754	2546.36268896751	2609.32064894546	1722.53494525064	2169.20262140288	2261.95840603522	2540.65864586767	2569.3063467527
"YAL044W-A"	425.718143044084	422.11576621086	424.551586093006	496.819111246317	472.499766590871	633.659735636677	368.397399913418	354.970744252223	448.792625314416	928.293992652654	498.127059957875	945.308286580826	1049.38385164757	1036.24676666662	874.651487509066	700.623149208585	646.07507014261	689.02320746639	1009.64723455941	945.445641627418	938.606352723473	1149.50864714475	901.050073340466	941.135528862625	1083.76802830723	1374.21860359482	1048.77723642863
"YAL045C"	20.5624147803046	56.048566467832	39.0931478907004	56.9388194911509	43.5848841299755	30.0358590286498	54.6094969283419	13.112375777127	29.1634196955216	21.0553674117346	25.6346089335047	40.7523202836999	46.2963463962162	27.8516917523045	32.9299458107178	0	18.1992977504961	16.4925767744615	33.1031880183414	8.36677558962317	16.8410230751819	8.53067641665864	17.5663431729219	5.10100557649119	7.52036411315737	21.2578726104988	22.1628397132088
"YAL046C"	425.718143044084	558.7341469762	426.115312008634	429.832264786139	407.122440395908	398.217356799196	472.415489300735	406.483649090936	522.511269544762	668.19827756652	416.562395169451	705.160684909022	633.681241298209	629.12056664029	581.494652852676	395.385524384077	532.32945920201	337.181569611212	377.376343409092	485.272984198144	485.021464565239	478.784213884966	343.060349024122	508.825306254996	514.727143744993	650.76519701172	694.171801017289
"YAL047C"	302.343654362257	291.627697402938	308.054005378719	293.625676983778	297.16966452256	319.736563853369	297.318372165417	288.472267096793	310.266381760688	310.257031567031	304.702283459612	397.335122766075	388.696408284898	430.062887351761	371.064267428089	412.782487456976	370.810691666357	393.989334056579	314.480286174244	372.321513738231	388.466265600863	383.880438749639	350.293549154149	460.36575327833	391.894529896756	397.72793916417	388.641224970911
"YAL047W-A"	6.09256734231248	2.62727655317962	3.90931478907004	7.81513208702072	1.98113109681707	1.93779735668709	5.2009044693659	0	8.10094991542267	4.95420409687874	5.82604748488742	2.91088002026428	8.68056494929053	5.73417183135681	1.60633882003502	3.16308419507262	4.54982443762401	0	0	2.09169389740579	6.73640923007277	0	0	0	0	2.74295130458048	6.33223991805965
"YAL048C"	523.960791438873	517.573480976386	526.975633566641	490.120426600299	463.584676655194	491.231629920176	532.225890698443	594.739901319688	528.992029477101	463.837358570272	554.639720561283	467.196243252417	382.909364985371	399.753693386018	426.482956719297	577.262865600753	473.181741512897	591.900255350117	506.478776680624	336.762717482332	519.826245587282	557.692970739059	502.190751884709	457.815250490084	504.699991594117	588.363054832514	444.048324253933
"YAL049C"	1148.4489440259	1195.41083169673	1074.27970403645	879.760583510332	874.669379244736	966.960880986856	876.352403088153	874.782783988328	952.671710053706	1336.39655513304	1169.87033496539	1302.61880906827	1559.60816922253	1485.96967172589	1330.04854298899	1053.30703695918	807.593837678262	837.456398436543	1138.74966783095	1194.35721541871	1147.43503885573	1265.73911332173	1425.97373991954	998.52184159815	1447.25229377651	1078.66560052628	1587.0176294637
"YAL051W"	1287.8164219813	1310.13524118557	1221.26994010548	886.45926815635	944.008967633334	915.609251034648	1088.72266892059	1149.2060770382	1116.31089834524	1166.71506481494	1395.33837263054	1052.28312732554	1222.99515063338	1412.24460532273	1026.45050600238	1545.16662929297	1233.00242259611	1216.78566424916	1522.74664884371	1411.89338074891	1039.65249117456	1295.59648078003	1344.34190988067	848.04217709166	1341.9671961923	1283.70121054367	1112.89116559898
"YAL053W"	2117.16715145359	2096.56668943734	2322.1329847076	2575.64424639383	2122.78197023949	2949.32757687774	2062.15862210358	2048.34041604119	2509.67428379794	5169.71197509297	4462.75237342376	5412.05367767637	3152.97409102564	3359.40552577061	3392.58758791395	7124.84714940107	4593.04776978144	6113.24845773371	973.233727739238	1033.29678531846	2595.76302332137	1709.33428698798	1034.34761859381	2972.61099970024	4828.9093566596	4666.44590691755	9043.23013297894
"YAL054C"	3971.59233626995	4849.07675831853	4651.30273603553	1799.71327489677	1980.14053126866	1561.86466948979	4559.45958481077	4752.29962093873	6197.22668529835	3436.35981669752	3866.74771571978	4665.41295247858	201564.647136959	174517.881352536	143478.986574938	44811.4137915938	24164.1175882211	36704.229611564	8471.10581389358	1127.42301070172	35037.1871404802	65911.2049987609	10732.002364351	44752.3971739513	222575.203081043	176838.070606304	228547.952302547
"YAL055W"	961.864069167582	1031.64392654853	782.644820771822	916.60334906343	819.197708533858	663.695594665327	885.020577203763	786.742546627619	885.433825755698	1010.65763576326	901.289545912084	1264.77736880483	612.462082533277	770.017360210772	499.57137303089	952.088342716858	1119.25681165551	724.757123811056	890.475757693385	721.634394604998	736.51407582129	876.527001811676	793.585385694355	548.358099472803	1019.42713533911	1050.55034965433	744.038190372009
"YAL056C-A"	49.5021096562889	56.9243253188919	49.2573663422825	65.8703990191746	66.3678917433718	62.0095154139867	51.142227282098	50.5763065689183	50.2258894756206	95.9877043770256	55.9300558549192	61.856200430616	83.9121278431418	92.5659167061885	82.7264492318033	28.4677577556536	18.1992977504961	42.1476962014015	86.0682888476878	161.060430100246	85.3278502475884	86.3730987186688	159.130402860587	141.552904747631	66.0120849932702	48.6873856563036	66.4885191396264
"YAL056W"	2446.16578793846	2427.60353513797	2082.1010566587	1940.38565246314	1776.0840282965	1730.45303952157	2123.70265832441	2066.13578316729	2138.65077767159	2584.85598754648	2605.40843524165	2488.80241732596	3025.65913843604	2883.469263768	2440.83183704321	1885.19818026328	1669.78556860801	1781.19829164184	2151.70722119219	1526.93654510623	2007.44995056169	2258.49658131038	2069.72855149192	1962.61189555499	3232.08537663252	2819.75394110874	3189.07432873279
"YAL058W"	464.558259851326	439.630943232057	485.536896802499	542.593456327439	495.282774204267	710.202731225817	487.151385297272	430.835204105601	407.477780745761	582.738256895362	473.075055772859	529.780163688099	466.821492828513	418.594543689047	565.431264652326	398.54860857915	407.209287167349	397.654351117571	374.066024607258	635.874944811361	601.785891219834	381.747769645474	405.059207281494	668.231730520346	392.730125909329	454.644178734215	459.087394059325
"YAL059W"	231.517559007874	230.324577828747	337.764797775651	470.024372662246	433.867710202938	796.434713598392	287.783380638246	223.846986480953	304.595716819893	157.2959800759	138.077325391832	189.934921322244	318.287381473986	286.708591567841	603.983396333166	136.012620388123	197.917363036645	143.851919643914	221.791359722888	736.276251886839	901.556101958072	151.419506395691	378.193035369966	1299.48117061113	337.580789079509	258.523160456711	524.784383209194
"YAL060W"	12475.2932043026	13498.0711713859	10495.7283456952	4781.74438981568	4943.912652107	4026.74290719576	8165.42001690446	7558.34803724391	10376.5067466649	7487.04094140799	6723.25879756009	9486.55798604129	14130.9952302284	15376.5913494855	11331.917205937	24426.9176964483	12402.8214169631	17145.8660655832	13658.3753763677	11382.9981896823	11954.8809136358	14721.8148260487	18531.4587331283	7603.04881176012	9154.78991375024	13621.4961785467	8432.96051087594
"YAL061W"	41637.3667882813	41897.1791935555	22926.5675119802	12035.3034140119	21371.4517069141	8084.49057209852	27051.6377799951	29214.3732314389	15911.0757288817	1509.7936985238	1508.94629858584	1975.75981375438	15113.8280839314	21431.0576359938	11777.6762284967	32990.9681546074	24339.2858290697	19821.3285201069	6153.88265260968	1372.1511966982	3330.03162939931	18061.5746431705	3961.72704264604	5152.0156322561	2005.4304301753	2568.08815891348	2011.2777039737
"YAL062W"	3434.68483922866	3546.82334679249	2705.24583403647	1878.98104320798	2142.59328120766	1390.36960342298	2229.45438253485	2398.62816894444	3013.55336853723	2758.25313093724	2322.26252747613	2876.67718002618	5439.8207015554	5503.16662329358	3739.55677304152	4225.88048461702	3309.99727837147	3118.01326463846	1602.19430008773	930.803784345577	1678.4886331598	2551.73858313302	1059.14716189676	1427.00631002341	3434.2996116752	3917.62020076708	3951.31770886922
"YAL063C"	665.612982147638	777.673859741169	700.549210201351	796.02702543511	744.905292403218	740.238590254467	787.070209697372	926.295688827041	848.169456144754	930.151819188983	985.767234442952	802.675165587876	710.841818625236	552.937998023692	676.268643234742	289.422203849144	225.216309662389	251.053668677913	566.064515113639	527.106862146259	636.590672241877	580.085996332788	376.126406761387	577.688881537627	1216.62779430635	1499.02288795323	938.754567852343
"YAL063C-A"	12.946705602414	9.63334736165863	5.47304070469805	4.46578976401184	6.93395883885974	9.68898678343543	5.2009044693659	6.55618788856349	14.5817098477608	14.8626122906362	13.3999092152411	20.37616014185	4.82253608293919	13.9258458761523	5.62218587012256	1.58154209753631	0	0	9.93095640550244	8.36677558962317	11.227348716788	1.06633455208233	3.09994291286857	1.2752513941228	14.2051322137417	18.5149213059183	11.8729498463619
"YAL064C-A"	86.0575137101637	100.712267871886	89.9142401486109	106.062506895281	112.924472518573	113.361145366195	93.6162804485861	111.455194105579	118.273868765171	86.6985716953779	92.63415500971	104.063960724448	68.4800123777364	55.703383504609	98.7898374321535	53.7724313162345	29.5738588445561	41.2314419361537	69.5166948385171	41.8338779481158	69.6095620440853	92.7711060311627	61.9988582573715	70.1388266767539	132.02416998654	154.976748708797	134.560098258768
"YAL064W"	16.7545601913593	31.5273186381555	22.6740257766062	10.0480269690266	16.8396143229451	7.75118942674834	4.33408705780491	10.3025809677426	15.3918048393031	64.4046532594236	103.121040482507	55.3067203850214	10.6095793824662	17.2025154940704	16.0633882003502	0	0	9.16254265247859	9.93095640550243	4.18338779481158	11.227348716788	7.46434186457631	9.29982873860572	8.92675975885958	60.998508917832	77.4883743543987	49.0748593649623
"YAL064W-B"	40.3632586428202	47.2909779572332	40.6568738063284	45.7743450811213	49.5282774204267	61.0406167356432	65.8781232786347	66.4984771554297	67.2378842980082	50.7805919930071	54.7648463579418	46.5740803242285	46.2963463962162	36.0433657971	47.386995191033	26.8862156581173	9.09964887524803	24.7388651616922	16.5515940091707	35.5587962558985	29.1911066636487	53.3167276041165	15.4997145643429	22.9545250942104	89.4087733453154	83.6600147897048	49.0748593649623
"YAL065C"	37.3169749716639	35.030354042395	42.2205997219564	66.9868464601776	48.5377118720182	31.9736563853369	46.8081402242931	47.766511759534	38.0744646024866	59.4504491625449	41.9475418911894	63.3116404407481	50.1543752625675	54.0650486956499	30.5204375806653	25.3046735605809	34.1236832821801	35.7339163446665	16.5515940091707	0	33.6820461503639	47.9850548437049	47.5324579973181	26.7802792765787	160.434434414024	114.518216966235	105.273488637742
"YAL066W"	0	0	3.12745183125603	0	0	0.968898678343543	0	0	0	1.23855102421968	0.582604748488742	0	0	0	4.81901646010505	0	0	0	3.31031880183414	0	0	0	0	1.2752513941228	0.835596012573041	0.685737826145121	1.58305997951491
"YAL067C"	47.2173969029217	64.8061549784307	52.3848181735385	69.2197413421835	142.641438970829	75.5740969107963	44.2076879896101	75.8644598533775	94.7811140104453	169.681490318097	225.468037665143	149.182601038544	86.8056494929053	47.5117094598136	54.6155198811905	23.7231314630446	25.0240344069321	36.6501706099144	29.7928692165073	25.1003267688695	101.046138451092	26.6583638020583	43.39920078016	39.5327932178067	190.515890866653	272.923654805758	216.087687203786
"YAL067W-A"	4.56942550673436	1.75151770211975	5.47304070469805	3.34934232300888	2.9716966452256	6.7822907484048	0	2.80979480938435	3.24037996616907	5.57347960898858	8.15646647884239	2.18316001519821	4.82253608293919	0	3.21267764007003	0	0	0	0	8.36677558962317	4.49093948671518	0	0	1.2752513941228	5.01357607543825	5.48590260916097	3.16611995902983
"YAL068C"	5.33099642452342	15.7636593190777	3.12745183125603	4.46578976401184	0	0	3.46726964624393	3.74639307917914	1.62018998308453	14.2433367785264	19.2259567001285	2.91088002026428	1.92901443317567	0	0.803169410017508	11.0707946827542	22.7491221881201	0	0	0	0	0	9.29982873860572	2.5505027882456	0	1.37147565229024	3.16611995902983
"YAL069W"	20.5624147803046	21.8939712764969	17.9828480297222	14.5138167330385	12.877352129311	2.90669603503063	7.80135670404884	5.6195896187687	12.9615198646763	27.2481225328331	11.0694902212861	11.6435200810571	20.2546515483446	26.2133569433454	21.6855740704727	28.4677577556536	6.82473665643602	9.16254265247859	13.2412752073366	0	6.73640923007277	6.39800731249398	0	12.752513941228	25.9034763897643	31.5439400026756	34.8273195493281
"YAR002C-A"	1352.54994999337	1337.28376556843	1638.00289662035	2404.82778792037	2636.88548986352	3143.10731254645	2011.01639482148	1707.41864583589	1549.71171882036	1716.63171956848	1406.99046760031	1400.86100975219	1136.18950114047	996.107563847126	1424.01936396104	828.728059109026	857.641906492126	817.29880460109	1790.88247179227	3631.18060589645	2336.41126796357	1449.14865627989	2053.19552262329	2434.45491138042	882.389389277131	784.484073110018	1154.05072506637
"YAR002W"	1797.30736598218	1675.32668207754	1679.44163338449	1980.57776033925	1866.22549320168	1918.41938312021	1873.19242638328	1981.84193888576	1734.41337689199	1819.43145457872	1905.70013230668	1567.50889091232	1099.53822691013	1083.75847612644	1402.33378989057	1138.71031022614	1116.9818994367	1072.93374460524	1569.09111206938	2116.79422417466	1485.37823523105	1522.72574037357	1374.30802470507	1860.59178402516	1220.80577436921	1041.63575791444	1235.57831401139
"YAR003W"	1073.81499408257	1176.14413697341	931.198782756483	991.405327610628	892.49955911609	804.185903025141	1085.25539927435	1133.28390645169	1222.43334223728	1184.67405466613	1118.0185123499	1200.01028835395	787.037888735675	834.731585164656	773.45214184686	594.659828673652	705.222787831722	566.245135923177	479.996226265951	418.338779481158	780.300735816763	818.94493599923	564.189610142081	754.948825320696	861.499488962805	794.770140502195	858.81003888684
"YAR007C"	1431.75332544343	1466.89607552529	1511.34109745448	1571.95799693217	1418.48986532102	1746.92431705341	1549.00271445948	1521.97218841652	1546.47133885419	1565.52849461368	1670.32781391722	1499.10321043611	1067.70948876274	1238.58111557307	1024.04099777232	961.577595302075	973.662429651539	969.397012632235	1079.16392939793	1349.14256382674	1307.9861255058	1250.81042959257	1140.77899193564	1449.96083511762	1407.97928118557	1276.15809445607	1387.55207204482
"YAR008W"	181.253878433796	183.909358722574	182.174069170664	303.673703952805	286.273443490067	352.67911891705	256.577953822051	234.149567448696	274.622202132829	193.833235290381	181.772681528488	216.860561509689	233.410746414257	259.676067220016	280.30612409611	128.104909900441	90.9964887524803	120.945563012717	125.792114469697	282.378676149782	336.820461503639	185.542212062325	158.097088556297	348.143630595524	383.538569771026	342.86891307256	438.507614325631
"YAR009C"	1258.87672710532	1854.85724654482	1945.27503904125	593.950038613575	319.952672135957	715.047224617535	660.514867609469	1835.73260879778	2212.36942190193	565.398542556286	513.857388167071	308.553282148014	360.725699003851	270.32524347825	3650.40496852957	2005.39537967604	5332.39424089534	2954.92000542435	463.44463225678	932.895478242983	794.896289148587	423.334817176685	2297.05769843561	8402.63143587511	66.8476810058433	190.635115668344	497.080833567683
"YAR010C"	0	0	0	0	0	0	0	0	0	1466.44441267611	899.541731666618	1759.62697224976	0	44.2350398418954	0	0	0	0	0	0	0	0	0	0	2508.45922974427	3161.25137852901	2261.40118073705
"YAR014C"	1996.83894644291	2053.65450573541	1971.85837960693	2077.70868770651	1728.53688197289	2202.30669587487	2249.39118300075	1991.20792158371	2414.08307479596	2617.6775896883	2271.57591435761	2413.11953679909	2225.11814866814	2043.82267417646	2307.5057149803	662.666138867713	602.851737985182	676.19564775292	1016.26787216308	1757.02287382086	1943.45406287599	1186.83035646763	1100.47973406834	2700.98245275209	2230.20575755745	2336.30877367643	2786.977093936
"YAR015W"	1764.55981651725	2023.00294594831	2645.8242492426	4071.68381733779	6433.72323691343	4333.88378823067	3937.08468330998	3602.15694563074	1612.89912816065	2854.86011082637	1612.06733906835	3117.55250170305	1760.2256702728	2151.13360416328	4023.87874418772	570.936697210607	873.56629202381	805.387499152868	15396.2927473306	11351.6227812212	6127.88692962286	7928.19739473213	4447.38476566212	6511.433618391	1633.5902045803	1946.12395059985	1856.13782598124
"YAR018C"	567.370333752849	646.310032082188	651.291843859068	484.538189395284	519.056347366072	444.724493359686	603.304918446444	641.569814809427	871.66221089948	790.814828964269	785.933805711313	815.774125679065	487.076144376858	548.022993596815	612.015090433341	164.480378143776	252.515256288133	223.566040720478	585.926427924644	497.823147582578	664.659044033847	590.749341853611	381.292978282835	839.115417332801	475.45413115406	350.412029160157	440.882204294903
"YAR019C"	1226.89074855817	1201.54114365415	1164.97580714287	635.258593930684	649.810999755999	675.322378805449	1002.90774517606	912.24671478012	1245.11600200046	1234.21609563492	1424.46861005497	1382.66800962553	1383.10334858696	1383.57374616595	1119.61815756441	1246.25517285861	1066.93383062283	1335.89871873138	1466.47122921253	782.293517629766	964.429254772085	1433.15363799865	1373.27471040078	811.059886662099	1468.97779010341	1529.88109012976	1303.64989313053
